from,from_label,to,to_label
"third party and supply chain risk","Hazard","third party and supply chain risk::managed it security services provider compromise granting simultaneous access to many hospital or clinic networks","Subcategory"
"third party and supply chain risk","Hazard","third party and supply chain risk::business associate and vendor risk under hipaa breach liability extending to the covered entity even when the incident originates at a subcontractor","Subcategory"
"third party and supply chain risk","Hazard","third party and supply chain risk::group purchasing supply and medical device maintenance vendors as pivot points into hospital networks","Subcategory"
"ot medical device and clinical operations risk","Hazard","ot medical device and clinical operations risk::forced downtime diversion of ambulances and emergency departments during ehr outages documented at uhs 2020 and other hospital system attacks","Subcategory"
"ot medical device and clinical operations risk","Hazard","ot medical device and clinical operations risk::disruption of networked medical devices infusion pumps imaging pacs systems and lab analyzers that depend on now encrypted or isolated networks","Subcategory"
"ot medical device and clinical operations risk","Hazard","ot medical device and clinical operations risk::delayed or cancelled surgeries chemotherapy dialysis and elective procedures during recovery windows","Subcategory"
"ot medical device and clinical operations risk","Hazard","ot medical device and clinical operations risk::documented contribution to patient harm death from care delays uk coroner findings tied delayed blood test results after the synnovis attack to a patient death","Subcategory"
"ot medical device and clinical operations risk","Hazard","ot medical device and clinical operations risk::reversion to paper based manual clinical documentation for weeks increasing medication and diagnostic error risk","Subcategory"
"ot medical device and clinical operations risk","Hazard","ot medical device and clinical operations risk::ot it convergence risk in hospital facilities systems hvac building access refrigeration for pharmaceuticals blood products","Subcategory"
"regulatory and legal exposure","Hazard","regulatory and legal exposure::hipaa hhs ocr breach notification investigation and potential civil monetary penalties us","Subcategory"
"regulatory and legal exposure","Hazard","regulatory and legal exposure::state attorney general actions and multistate settlements","Subcategory"
"regulatory and legal exposure","Hazard","regulatory and legal exposure::mass tort class action litigation from affected patients eg 65m lehigh valley health network settlement commonspirit and hca class actions","Subcategory"
"regulatory and legal exposure","Hazard","regulatory and legal exposure::gdpr and equivalent international health data protection regimes for multinational providers and insurers","Subcategory"
"regulatory and legal exposure","Hazard","regulatory and legal exposure::government parliamentary inquiries and mandatory incident reporting for public health systems irelands hse uk nhs","Subcategory"
"regulatory and legal exposure","Hazard","regulatory and legal exposure::loss of accreditation payer contract or medicare medicaid compliance risk tied to prolonged system unavailability","Subcategory"
"regulatory and legal exposure","Hazard","regulatory and legal exposure::cyber insurance coverage disputes and sub limits given the scale of potential claims in this sector","Subcategory"
"insider and workforce risk","Hazard","insider and workforce risk::widespread broad ehr access privileges among clinical staff increasing blast radius of a single compromised account","Subcategory"
"insider and workforce risk","Hazard","insider and workforce risk::credential reuse and shadow it tools eg unsanctioned messaging file sharing apps used by clinicians bypassing security controls","Subcategory"
"insider and workforce risk","Hazard","insider and workforce risk::chronic cybersecurity staffing budget shortfalls relative to it complexity especially at rural hospitals nursing homes and behavioral health social assistance providers","Subcategory"
"insider and workforce risk","Hazard","insider and workforce risk::third party staffing and locum travel clinician access management gaps","Subcategory"
"insider and workforce risk","Hazard","insider and workforce risk::social engineering of help desk password reset workflows a rising vector per 2025 2026 reporting including at change healthcare adjacent and other large health system incidents","Subcategory"
"electronic health record ehr and clinical documentation systems","Exposure","electronic health record ehr and clinical documentation systems::hospital health system ehr platforms epic oracle health cerner meditech etc","Subcategory"
"electronic health record ehr and clinical documentation systems","Exposure","electronic health record ehr and clinical documentation systems::ambulatory practice management systems for clinics and physician groups","Subcategory"
"electronic health record ehr and clinical documentation systems","Exposure","electronic health record ehr and clinical documentation systems::behavioral health and long term care nursing home record systems","Subcategory"
"electronic health record ehr and clinical documentation systems","Exposure","electronic health record ehr and clinical documentation systems::clinical order entry and e prescribing systems","Subcategory"
"medical imaging lab and diagnostic systems","Exposure","medical imaging lab and diagnostic systems::pacs picture archiving and communication systems and radiology imaging archives","Subcategory"
"medical imaging lab and diagnostic systems","Exposure","medical imaging lab and diagnostic systems::laboratory information systems lis and pathology blood testing platforms eg synnovis","Subcategory"
"medical imaging lab and diagnostic systems","Exposure","medical imaging lab and diagnostic systems::connected medical iot devices infusion pumps monitors ventilators imaging modalities","Subcategory"
"medical imaging lab and diagnostic systems","Exposure","medical imaging lab and diagnostic systems::genomic molecular diagnostics data","Subcategory"
"claims billing and revenue cycle infrastructure","Exposure","claims billing and revenue cycle infrastructure::claims clearinghouses and eligibility verification platforms eg change healthcare optum","Subcategory"
"claims billing and revenue cycle infrastructure","Exposure","claims billing and revenue cycle infrastructure::medical billing and coding service providers","Subcategory"
"claims billing and revenue cycle infrastructure","Exposure","claims billing and revenue cycle infrastructure::prior authorization and utilization management systems","Subcategory"
"claims billing and revenue cycle infrastructure","Exposure","claims billing and revenue cycle infrastructure::pharmacy benefit and prescription processing networks","Subcategory"
"claims billing and revenue cycle infrastructure","Exposure","claims billing and revenue cycle infrastructure::payment reimbursement processing tied to medicare medicaid and commercial payers","Subcategory"
"telehealth and remote care platforms","Exposure","telehealth and remote care platforms::telehealth video visit platforms","Subcategory"
"telehealth and remote care platforms","Exposure","telehealth and remote care platforms::remote patient monitoring and wearable device data feeds","Subcategory"
"telehealth and remote care platforms","Exposure","telehealth and remote care platforms::patient portals and appointment scheduling systems","Subcategory"
"protected health information phi and personal data","Exposure","protected health information phi and personal data::patient demographic and insurance medicare medicaid identifiers","Subcategory"
"protected health information phi and personal data","Exposure","protected health information phi and personal data::clinical treatment records including mental health substance abuse and reproductive health data","Subcategory"
"protected health information phi and personal data","Exposure","protected health information phi and personal data::sensitive images eg oncology treatment photos leaked at lehigh valley health network","Subcategory"
"protected health information phi and personal data","Exposure","protected health information phi and personal data::genetic and biometric data","Subcategory"
"protected health information phi and personal data","Exposure","protected health information phi and personal data::social security numbers financial and payment card data collected for billing","Subcategory"
"third party and vendor ecosystem","Exposure","third party and vendor ecosystem::ehr practice management and health it software vendors","Subcategory"
"third party and vendor ecosystem","Exposure","third party and vendor ecosystem::managed service providers msps and it outsourcers serving multiple clinics hospitals","Subcategory"
"third party and vendor ecosystem","Exposure","third party and vendor ecosystem::medical billing collections and revenue cycle management firms","Subcategory"
"third party and vendor ecosystem","Exposure","third party and vendor ecosystem::lab imaging and pathology outsourcing partners","Subcategory"
"third party and vendor ecosystem","Exposure","third party and vendor ecosystem::staffing agencies and home health senior care service providers","Subcategory"
"third party and vendor ecosystem","Exposure","third party and vendor ecosystem::health insurers and third party administrators handling member phi","Subcategory"
"physical operational continuity systems","Exposure","physical operational continuity systems::ambulance ems dispatch and diversion coordination","Subcategory"
"physical operational continuity systems","Exposure","physical operational continuity systems::pharmacy and blood bank inventory cold chain management systems","Subcategory"
"physical operational continuity systems","Exposure","physical operational continuity systems::hospital building management access control systems","Subcategory"
"physical operational continuity systems","Exposure","physical operational continuity systems::emergency department and or scheduling systems","Subcategory"
"initial access vectors","Hazard","initial access vectors::exploitation of internet facing vpn and edge appliances eg palo alto globalprotect at ingram micro fortinet citrix microsoft exchange as used against acer","Subcategory"
"initial access vectors","Hazard","initial access vectors::exploitation of managed file transfer edge software moveit goanywhere accellion for mass exfiltration","Subcategory"
"initial access vectors","Hazard","initial access vectors::leaked or purchased credentials and infostealer logs initial access broker marketplaces","Subcategory"
"initial access vectors","Hazard","initial access vectors::abuse of remote monitoring and management rmm and remote access tooling","Subcategory"
"initial access vectors","Hazard","initial access vectors::phishing social engineering of admins and developers","Subcategory"
"initial access vectors","Hazard","initial access vectors::exploitation of zero day n day vulnerabilities in the vendors own shipped products turning the product into an attack vector against customers","Subcategory"
"extortion tactics","Hazard","extortion tactics::encryption of production build ci cd and virtualization vmware esxi systems","Subcategory"
"extortion tactics","Hazard","extortion tactics::data exfiltration and public leak site publication double extortion","Subcategory"
"extortion tactics","Hazard","extortion tactics::triple quadruple extortion ddos and direct harassment of the victims downstream customers partners and employees","Subcategory"
"extortion tactics","Hazard","extortion tactics::threatened disclosure of source code product blueprints and signing keys certificates","Subcategory"
"extortion tactics","Hazard","extortion tactics::ransom escalation and event timed pressure eg revil publicizing quanta apple leak during apples launch event","Subcategory"
"supply chain and downstream cascade risk","Hazard","supply chain and downstream cascade risk::msp rmm platform compromise cascading to managed clients kaseya vsa up to 1500 downstream businesses","Subcategory"
"supply chain and downstream cascade risk","Hazard","supply chain and downstream cascade risk::saas hosted platform outage cascading to customer operations cdk global 15000 dealerships","Subcategory"
"supply chain and downstream cascade risk","Hazard","supply chain and downstream cascade risk::distribution reseller channel disruption halting downstream commerce ingram micro order processing","Subcategory"
"supply chain and downstream cascade risk","Hazard","supply chain and downstream cascade risk::software supply chain trojanized update or embedded product vulnerability propagation moveit 2700 organizations","Subcategory"
"supply chain and downstream cascade risk","Hazard","supply chain and downstream cascade risk::cloud subprocessor concentration and single points of failure shared across many tenants","Subcategory"
"intellectual property and source code theft","Hazard","intellectual property and source code theft::product designs and hardware blueprints quanta apple device schematics","Subcategory"
"intellectual property and source code theft","Hazard","intellectual property and source code theft::semiconductor chip design and eda data arm synopsys as recent leak site claims","Subcategory"
"intellectual property and source code theft","Hazard","intellectual property and source code theft::proprietary source code and algorithms","Subcategory"
"intellectual property and source code theft","Hazard","intellectual property and source code theft::code signing keys certificates and secrets enabling further supply chain abuse","Subcategory"
"intellectual property and source code theft","Hazard","intellectual property and source code theft::trade secrets roadmaps and confidential customer contracts","Subcategory"
"third party vendor and concentration risk","Hazard","third party vendor and concentration risk::shared cloud hosting infrastructure and multi tenant architecture","Subcategory"
"third party vendor and concentration risk","Hazard","third party vendor and concentration risk::subprocessor and nested vendor dependency chains","Subcategory"
"third party vendor and concentration risk","Hazard","third party vendor and concentration risk::data processor liability for downstream clients data held on behalf of customers","Subcategory"
"third party vendor and concentration risk","Hazard","third party vendor and concentration risk::concentration of many customers on one platform systemic insurer accumulation risk","Subcategory"
"regulatory and legal exposure","Hazard","regulatory and legal exposure::sec cyber incident disclosure obligations and investigations sec probe of progress software moveit","Subcategory"
"regulatory and legal exposure","Hazard","regulatory and legal exposure::gdpr and global breach notification statutes across many jurisdictions","Subcategory"
"regulatory and legal exposure","Hazard","regulatory and legal exposure::mass class action litigation moveit spawned dozens of suits 40m claimants","Subcategory"
"regulatory and legal exposure","Hazard","regulatory and legal exposure::contractual sla penalties indemnities and customer breach of contract claims","Subcategory"
"regulatory and legal exposure","Hazard","regulatory and legal exposure::cross border data transfer and sovereignty complications","Subcategory"
"insider identity and privileged access risk","Hazard","insider identity and privileged access risk::compromise of privileged admin domain admin and cloud root credentials","Subcategory"
"insider identity and privileged access risk","Hazard","insider identity and privileged access risk::developer credential and secrets theft repo tokens api keys","Subcategory"
"insider identity and privileged access risk","Hazard","insider identity and privileged access risk::initial access broker recruitment and insider collusion","Subcategory"
"insider identity and privileged access risk","Hazard","insider identity and privileged access risk::weak mfa sso federation abuse across tenants","Subcategory"
"infrastructure and availability risk it data center","Hazard","infrastructure and availability risk it data center::data center colocation and network operations disruption","Subcategory"
"infrastructure and availability risk it data center","Hazard","infrastructure and availability risk it data center::backup and disaster recovery system targeting attackers delete encrypt backups first","Subcategory"
"infrastructure and availability risk it data center","Hazard","infrastructure and availability risk it data center::virtualization and hypervisor mass encryption esxi","Subcategory"
"infrastructure and availability risk it data center","Hazard","infrastructure and availability risk it data center::prolonged availability loss and business interruption for both victim and downstream customers","Subcategory"
"software development and source code assets","Exposure","software development and source code assets::source code repositories git github gitlab bitbucket","Subcategory"
"software development and source code assets","Exposure","software development and source code assets::ci cd build and release pipelines","Subcategory"
"software development and source code assets","Exposure","software development and source code assets::code signing keys and certificates","Subcategory"
"software development and source code assets","Exposure","software development and source code assets::container registries and artifact stores","Subcategory"
"software development and source code assets","Exposure","software development and source code assets::product designs hardware blueprints and chip eda design data","Subcategory"
"customer facing saas cloud platforms","Exposure","customer facing saas cloud platforms::production application and hosting environments","Subcategory"
"customer facing saas cloud platforms","Exposure","customer facing saas cloud platforms::multi tenant customer databases and data lakes","Subcategory"
"customer facing saas cloud platforms","Exposure","customer facing saas cloud platforms::customer portals dashboards and public apis","Subcategory"
"customer facing saas cloud platforms","Exposure","customer facing saas cloud platforms::licensing provisioning and entitlement systems","Subcategory"
"managed services and remote management infrastructure","Exposure","managed services and remote management infrastructure::rmm platforms eg kaseya vsa","Subcategory"
"managed services and remote management infrastructure","Exposure","managed services and remote management infrastructure::msp management consoles and multi tenant admin planes","Subcategory"
"managed services and remote management infrastructure","Exposure","managed services and remote management infrastructure::remote access jump hosts and privileged access management","Subcategory"
"managed services and remote management infrastructure","Exposure","managed services and remote management infrastructure::monitoring patching and orchestration tooling","Subcategory"
"corporate it identity and edge systems","Exposure","corporate it identity and edge systems::active directory entra id and sso identity federation","Subcategory"
"corporate it identity and edge systems","Exposure","corporate it identity and edge systems::vpn and internet facing edge appliances globalprotect fortinet citrix","Subcategory"
"corporate it identity and edge systems","Exposure","corporate it identity and edge systems::managed file transfer appliances moveit goanywhere","Subcategory"
"corporate it identity and edge systems","Exposure","corporate it identity and edge systems::virtualization vmware esxi email and collaboration systems","Subcategory"
"corporate it identity and edge systems","Exposure","corporate it identity and edge systems::backup and disaster recovery infrastructure","Subcategory"
"customer employee and third party data","Exposure","customer employee and third party data::customer pii and account credentials","Subcategory"
"customer employee and third party data","Exposure","customer employee and third party data::contract service order and billing data eg ntt com 17891 organizations","Subcategory"
"customer employee and third party data","Exposure","customer employee and third party data::employee and applicant records eg ingram micro 42000 records","Subcategory"
"customer employee and third party data","Exposure","customer employee and third party data::downstream clients data held as a data processor","Subcategory"
"customer employee and third party data","Exposure","customer employee and third party data::confidential customer contracts purchase orders and roadmaps tata technologies leak","Subcategory"
"distribution logistics and commerce systems","Exposure","distribution logistics and commerce systems::order processing and e commerce systems ingram micro","Subcategory"
"distribution logistics and commerce systems","Exposure","distribution logistics and commerce systems::erp inventory and channel management platforms","Subcategory"
"distribution logistics and commerce systems","Exposure","distribution logistics and commerce systems::dealer reseller management saas cdk global dms","Subcategory"
"distribution logistics and commerce systems","Exposure","distribution logistics and commerce systems::payment and licensing activation systems","Subcategory"
"downstream ecosystem and supply chain relationships","Exposure","downstream ecosystem and supply chain relationships::msp managed client estates","Subcategory"
"downstream ecosystem and supply chain relationships","Exposure","downstream ecosystem and supply chain relationships::reseller distributor channel and end customers","Subcategory"
"downstream ecosystem and supply chain relationships","Exposure","downstream ecosystem and supply chain relationships::subprocessors cloud providers and integration partners","Subcategory"
"downstream ecosystem and supply chain relationships","Exposure","downstream ecosystem and supply chain relationships::hardware and component supply chain oem odm relationships eg quanta as apple odm","Subcategory"
"intellectual property and trade secrets","Exposure","intellectual property and trade secrets::semiconductor and chip design ip eda data","Subcategory"
"intellectual property and trade secrets","Exposure","intellectual property and trade secrets::proprietary algorithms models and product roadmaps","Subcategory"
"intellectual property and trade secrets","Exposure","intellectual property and trade secrets::unreleased product blueprints and schematics","Subcategory"
"intellectual property and trade secrets","Exposure","intellectual property and trade secrets::trade secrets and competitive strategic documents","Subcategory"
"initial access vectors","Hazard","initial access vectors::exposed unsecured rdp and remote access services documented initial vector in the honda ekans 2020 case","Subcategory"
"initial access vectors","Hazard","initial access vectors::exploited public facing vulnerabilities leading root cause per sophos 2025 32 of manufacturing incidents eg citrix netscaler cve exploited by inc ransom","Subcategory"
"initial access vectors","Hazard","initial access vectors::phishing spearphishing and malicious email attachments norsk hydros lockergoga entry point","Subcategory"
"initial access vectors","Hazard","initial access vectors::compromised stolen credentials including via infostealer malware","Subcategory"
"initial access vectors","Hazard","initial access vectors::malicious browser downloads by employees continental ag 2022 vector","Subcategory"
"initial access vectors","Hazard","initial access vectors::third party vendor msp remote access compromise","Subcategory"
"extortion tactics","Hazard","extortion tactics::encryption of production it systems traditional single extortion eg norsk hydro honda","Subcategory"
"extortion tactics","Hazard","extortion tactics::data exfiltration and double extortion leak site publication threats eg continental nissan yamaha","Subcategory"
"extortion tactics","Hazard","extortion tactics::backup destruction to eliminate recovery options and increase payment pressure foxconn mexico 20 30tb of backups deleted","Subcategory"
"extortion tactics","Hazard","extortion tactics::deadline driven public leak site pressure campaigns","Subcategory"
"extortion tactics","Hazard","extortion tactics::triple extortion secondary harassment of customers partners named in stolen data or ddos layered on top","Subcategory"
"extortion tactics","Hazard","extortion tactics::direct sale of stolen ip data to third parties independent of ransom negotiation continental data offered for sale at 50m 40m","Subcategory"
"ot vs it risk differentiation","Hazard","ot vs it risk differentiation::pure it compromises with data theft only impact and limited production disruption","Subcategory"
"ot vs it risk differentiation","Hazard","ot vs it risk differentiation::it to ot lateral movement causing plant production shutdowns","Subcategory"
"ot vs it risk differentiation","Hazard","ot vs it risk differentiation::purpose built ot ics targeting malware eg snake ekans designed to kill scada associated processes","Subcategory"
"ot vs it risk differentiation","Hazard","ot vs it risk differentiation::precautionary self imposed shutdowns to contain spread bridgestones proactive disconnection of 30 plants","Subcategory"
"ot vs it risk differentiation","Hazard","ot vs it risk differentiation::safety system and physical safety risk where ot compromise intersects with worker product safety","Subcategory"
"supply chain and business interruption risk","Hazard","supply chain and business interruption risk::contingent business interruption to downstream oem customers relying on jit delivery","Subcategory"
"supply chain and business interruption risk","Hazard","supply chain and business interruption risk::upstream supplier sub contractor compromise propagating into the manufacturers network","Subcategory"
"supply chain and business interruption risk","Hazard","supply chain and business interruption risk::multi plant multi region shutdowns from a single network wide compromise bridgestone 30 plants 10 days","Subcategory"
"supply chain and business interruption risk","Hazard","supply chain and business interruption risk::extended full recovery timelines 100 days per sophos 2024 data prolonging revenue loss beyond initial outage","Subcategory"
"third party and vendor msp risk","Hazard","third party and vendor msp risk::compromise via managed service providers or ot system integrators with standing remote access","Subcategory"
"third party and vendor msp risk","Hazard","third party and vendor msp risk::shared interconnected supplier portals and edi systems as lateral movement paths","Subcategory"
"third party and vendor msp risk","Hazard","third party and vendor msp risk::cloud erp mes vendor compromise cascading to multiple manufacturing clients","Subcategory"
"third party and vendor msp risk","Hazard","third party and vendor msp risk::sub tier supplier ransomware indirectly halting the insureds production contingent bi exposure","Subcategory"
"insider and workforce risk","Hazard","insider and workforce risk::employee initiated compromise malicious downloads credential reuse phishing susceptibility","Subcategory"
"insider and workforce risk","Hazard","insider and workforce risk::insufficient in house security expertise to detect respond in time cited by 425 of manufacturing ransomware victims per sophos 2025","Subcategory"
"insider and workforce risk","Hazard","insider and workforce risk::disgruntled or negligent insiders with ot production system access","Subcategory"
"insider and workforce risk","Hazard","insider and workforce risk::contractor and temporary worker access control gaps on factory floors","Subcategory"
"regulatory legal and notification exposure","Hazard","regulatory legal and notification exposure::multi jurisdictional breach notification requirements for exposed employee customer pii eg nissans 100000 person notification across australia new zealand","Subcategory"
"regulatory legal and notification exposure","Hazard","regulatory legal and notification exposure::government id and financial data exposure triggering elevated regulatory scrutiny medicare numbers drivers licenses passports tax file numbers ssns banking data seen across the example incidents","Subcategory"
"regulatory legal and notification exposure","Hazard","regulatory legal and notification exposure::export control and trade secret protection obligations for defense aerospace adjacent manufacturers","Subcategory"
"regulatory legal and notification exposure","Hazard","regulatory legal and notification exposure::securities disclosure obligations for publicly traded manufacturers material incident 8 k style disclosures","Subcategory"
"regulatory legal and notification exposure","Hazard","regulatory legal and notification exposure::cross border data transfer and subsidiary notification complexity for multinational manufacturers","Subcategory"
"operational technology industrial control systems ot ics scada","Exposure","operational technology industrial control systems ot ics scada::programmable logic controllers plcs and distributed control systems dcs","Subcategory"
"operational technology industrial control systems ot ics scada","Exposure","operational technology industrial control systems ot ics scada::scada hmi supervisory systems","Subcategory"
"operational technology industrial control systems ot ics scada","Exposure","operational technology industrial control systems ot ics scada::industrial iot iiot sensors and connected machinery","Subcategory"
"operational technology industrial control systems ot ics scada","Exposure","operational technology industrial control systems ot ics scada::robotics and automated assembly line controllers","Subcategory"
"operational technology industrial control systems ot ics scada","Exposure","operational technology industrial control systems ot ics scada::building plant management systems hvac energy safety interlocks converged with it networks","Subcategory"
"operational technology industrial control systems ot ics scada","Exposure","operational technology industrial control systems ot ics scada::legacy unpatched ot systems with long refresh cycles 10 20 year equipment lifespans","Subcategory"
"production and manufacturing execution systems","Exposure","production and manufacturing execution systems::manufacturing execution systems mes","Subcategory"
"production and manufacturing execution systems","Exposure","production and manufacturing execution systems::erp systems tied to production scheduling and inventory sap oracle etc","Subcategory"
"production and manufacturing execution systems","Exposure","production and manufacturing execution systems::quality control and batch lot tracking systems","Subcategory"
"production and manufacturing execution systems","Exposure","production and manufacturing execution systems::warehouse management and inventory control systems","Subcategory"
"production and manufacturing execution systems","Exposure","production and manufacturing execution systems::historian data collection servers bridging it and ot","Subcategory"
"intellectual property and trade secrets","Exposure","intellectual property and trade secrets::cad cam design files and product blueprints","Subcategory"
"intellectual property and trade secrets","Exposure","intellectual property and trade secrets::source code for embedded firmware systems in products","Subcategory"
"intellectual property and trade secrets","Exposure","intellectual property and trade secrets::r and d data and pre release product specifications","Subcategory"
"intellectual property and trade secrets","Exposure","intellectual property and trade secrets::proprietary manufacturing process recipe data","Subcategory"
"intellectual property and trade secrets","Exposure","intellectual property and trade secrets::patents and trade secret documentation","Subcategory"
"supply chain and third party vendor networks","Exposure","supply chain and third party vendor networks::tier 1 2 3 supplier and subcontractor network connections edi vpn shared portals","Subcategory"
"supply chain and third party vendor networks","Exposure","supply chain and third party vendor networks::just in time jit logistics and shipping freight coordination systems","Subcategory"
"supply chain and third party vendor networks","Exposure","supply chain and third party vendor networks::contract manufacturers and oem odm partners","Subcategory"
"supply chain and third party vendor networks","Exposure","supply chain and third party vendor networks::third party msps ot integrators with remote access credentials","Subcategory"
"supply chain and third party vendor networks","Exposure","supply chain and third party vendor networks::raw material and component sourcing platforms","Subcategory"
"enterprise it and corporate data","Exposure","enterprise it and corporate data::employee pii hr records payroll ssns government id data as seen in bridgestone nissan incidents","Subcategory"
"enterprise it and corporate data","Exposure","enterprise it and corporate data::financial and banking data","Subcategory"
"enterprise it and corporate data","Exposure","enterprise it and corporate data::customer and dealer distributor records","Subcategory"
"enterprise it and corporate data","Exposure","enterprise it and corporate data::email and collaboration systems","Subcategory"
"enterprise it and corporate data","Exposure","enterprise it and corporate data::backup and disaster recovery infrastructure frequently targeted for deletion as in the foxconn mexico case","Subcategory"
"physical plant and multi site infrastructure","Exposure","physical plant and multi site infrastructure::multiple manufacturing plants sites on shared corporate networks","Subcategory"
"physical plant and multi site infrastructure","Exposure","physical plant and multi site infrastructure::regional subsidiary networks with varying security maturity eg overseas subsidiaries","Subcategory"
"physical plant and multi site infrastructure","Exposure","physical plant and multi site infrastructure::industrial network segmentation boundaries it ot air gaps or lack thereof","Subcategory"
"physical plant and multi site infrastructure","Exposure","physical plant and multi site infrastructure::remote unmanned facility connections","Subcategory"
"initial access vectors","Hazard","initial access vectors::voice phishing vishing targeting it helpdesk employees to obtain saas crm credentials cushman and wakefield shinyhunters pattern","Subcategory"
"initial access vectors","Hazard","initial access vectors::business email compromise spear phishing against client facing consulting legal and accounting staff","Subcategory"
"initial access vectors","Hazard","initial access vectors::exploited vpn rdp and edge device vulnerabilities into msp and it services provider networks","Subcategory"
"initial access vectors","Hazard","initial access vectors::infostealer malware harvesting employee and third party credentials redline lumma generic stealers observed heavily across ransomwarelive business services listings","Subcategory"
"initial access vectors","Hazard","initial access vectors::compromise of exposed edi order processing and warehouse management portals in wholesale distribution firms","Subcategory"
"initial access vectors","Hazard","initial access vectors::compromised msp rmm tooling providing one to many access into multiple downstream client environments","Subcategory"
"extortion tactics","Hazard","extortion tactics::double extortion encryption plus exfiltration threat of client case data law accounting consulting firms","Subcategory"
"extortion tactics","Hazard","extortion tactics::pure data exfiltration extortion without encryption increasingly common via saas crm compromise no file encryption downtime but reputational regulatory leverage","Subcategory"
"extortion tactics","Hazard","extortion tactics::leak site countdown publication of stolen client and employee data to pressure payment","Subcategory"
"extortion tactics","Hazard","extortion tactics::multi group competing extortion claims on the same victim seen with cushman and wakefield claimed by both shinyhunters and qilin complicating incident response and negotiation","Subcategory"
"extortion tactics","Hazard","extortion tactics::harassment of downstream clients customers whose data was exposed used as secondary leverage against the professional services victim","Subcategory"
"extortion tactics","Hazard","extortion tactics::ddos as an auxiliary pressure tactic during negotiation stand offs","Subcategory"
"third party and supply chain risk","Hazard","third party and supply chain risk::msp it services compromise cascading into many downstream client organizations cognizant accenture sopra steria pattern","Subcategory"
"third party and supply chain risk","Hazard","third party and supply chain risk::sap erp consultancy and implementation partner compromise exposing multiple enterprise clients back office systems eg megawork sap consultancy incident","Subcategory"
"third party and supply chain risk","Hazard","third party and supply chain risk::bpo back office outsourcing compromise exposing data the vendor processes on behalf of many end clients across other regulated industries conduent processing healthcare claims and payments for numerous government commercial clients","Subcategory"
"third party and supply chain risk","Hazard","third party and supply chain risk::saas crm platform eg salesforce compromise via a single vendor or employee credential exposing aggregated client contact pii data across an entire real estate or professional services portfolio","Subcategory"
"third party and supply chain risk","Hazard","third party and supply chain risk::franchise staffing agency and subcontractor network risk in wholesale distribution and real estate where security posture varies widely by location","Subcategory"
"confidentiality privileged data risk","Hazard","confidentiality privileged data risk::attorney client privileged case files and litigation strategy documents law firms","Subcategory"
"confidentiality privileged data risk","Hazard","confidentiality privileged data risk::m and a due diligence financial audit and pre earnings material non public information accounting consulting firms","Subcategory"
"confidentiality privileged data risk","Hazard","confidentiality privileged data risk::engineering drawings architectural plans and technical ip engineering technical consultancies","Subcategory"
"confidentiality privileged data risk","Hazard","confidentiality privileged data risk::aggregated multi client pii phi held by bpos and claims processors creating breach exposure that multiplies across every underlying client","Subcategory"
"operational logistics disruption","Hazard","operational logistics disruption::warehouse management system wms and inventory database encryption halting order fulfillment","Subcategory"
"operational logistics disruption","Hazard","operational logistics disruption::freight transportation management system tms and dispatch scheduling outages delaying deliveries","Subcategory"
"operational logistics disruption","Hazard","operational logistics disruption::edi order processing system disruption breaking automated b2b ordering pipelines with retail wholesale customers","Subcategory"
"operational logistics disruption","Hazard","operational logistics disruption::customer facing portal outages eg mytoll style portals degrading service visibility even when core freight movement continues","Subcategory"
"insider and credential risk","Hazard","insider and credential risk::large contractor gig and franchise workforces with inconsistent endpoint security and access controls","Subcategory"
"insider and credential risk","Hazard","insider and credential risk::privileged access by outsourced it helpdesk staff susceptible to social engineering","Subcategory"
"insider and credential risk","Hazard","insider and credential risk::departing employee credential misuse in high turnover brokerage consulting environments","Subcategory"
"regulatory and legal exposure","Hazard","regulatory and legal exposure::multi state breach notification obligations when a single incident exposes data spanning many client industries and jurisdictions conduent multi state ag enforcement 10 class actions","Subcategory"
"regulatory and legal exposure","Hazard","regulatory and legal exposure::contractual indemnification and liability clauses with enterprise clients whose data was exposed via the vendor","Subcategory"
"regulatory and legal exposure","Hazard","regulatory and legal exposure::sec disclosure obligations for publicly traded professional services firms cognizant sopra steria accenture conduent all filed material impact disclosures","Subcategory"
"regulatory and legal exposure","Hazard","regulatory and legal exposure::professional licensing ethics exposure for law and accounting firms following confidentiality breaches","Subcategory"
"client and case data","Exposure","client and case data::legal case files and privileged communications","Subcategory"
"client and case data","Exposure","client and case data::financial audit workpapers and tax filings","Subcategory"
"client and case data","Exposure","client and case data::m and a due diligence data rooms","Subcategory"
"client and case data","Exposure","client and case data::consulting deliverables and strategic plans","Subcategory"
"client and case data","Exposure","client and case data::engineering designs architectural plans and technical specifications","Subcategory"
"crm sales and saas platforms","Exposure","crm sales and saas platforms::salesforce and other crm instances holding client and prospect pii cushman and wakefield","Subcategory"
"crm sales and saas platforms","Exposure","crm sales and saas platforms::marketing automation and email platforms","Subcategory"
"crm sales and saas platforms","Exposure","crm sales and saas platforms::cloud collaboration suites m365 google workspace and file sharing repositories","Subcategory"
"erp back office and bpo processing systems","Exposure","erp back office and bpo processing systems::sap and other erp implementations managed by consultancies for enterprise clients","Subcategory"
"erp back office and bpo processing systems","Exposure","erp back office and bpo processing systems::payment processing healthcare claims processing and payroll systems run by bpos conduent style exposure","Subcategory"
"erp back office and bpo processing systems","Exposure","erp back office and bpo processing systems::hr staffing databases and applicant records","Subcategory"
